date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_nominalrate,obs_consumption,obs_investment
1959-09-30,-0.30195964261954256,,0.2017108849616034,0.3840648486026055,0.8925,0.8782569833417408,0.6094130118420971
1959-12-31,-0.08284153208513167,,0.5800750384628128,0.3886565893124416,0.9975,-0.07608240264957988,-1.747515161554225
1960-03-31,1.8478357350331542,,1.6934786025020743,0.4052629166765076,0.9825,0.30304455778911166,2.650857582792465
1960-06-30,-0.905063443346954,,0.41145969066035404,0.24718910485437284,0.925,1.1456656703131562,-2.2758145247410377
1960-09-30,0.11659586682313261,,0.25244190376172426,0.34864185350871324,0.735,-0.7461405787945852,-2.903803640233793
1960-12-31,-1.6561134151868107,,0.1449117898877028,0.2935979819540968,0.575,-0.0896719521581879,-1.0044138421244186
1961-03-31,0.3072541683491581,,0.6561359715092641,0.21515666918312526,0.4975,-0.4316505521318348,-1.6248808680598636
1961-06-30,1.31449237372685,,1.1640508788849369,0.2325651783185556,0.4325,0.8851198909003433,1.1044474102088087
1961-09-30,1.5357761454114938,,0.4803119199031203,0.25579265010384766,0.42,0.2283378231405786,1.7131305990246815
1961-12-31,1.573552046125548,,0.40357007364044684,0.31438172822317867,0.6,1.3992494714966996,2.442408367294735
1962-03-31,1.399114845941818,,1.0702892938621034,0.5139273502547503,0.615,0.6219079336585498,1.0888451774092145
1962-06-30,0.5342486476907382,,0.5177351658944507,0.1589591456554018,0.6525,1.0360118952734254,2.356221125749902
1962-09-30,0.8482156552985565,,0.48540042960909524,0.21155323162971307,0.7125,0.49192327530565017,0.19087163263634688
1962-12-31,-0.046863352300308136,,0.6960477349954308,0.20524856934192037,0.73,1.1075422421447323,-0.9804970094833054
1963-03-31,0.7081334098276937,,0.5644162606424863,0.43840491085345157,0.7425,0.17927069194290102,0.5056374306555922
1963-06-30,0.7397700202285584,,0.32283921738325283,0.1748252193529698,0.74,0.5378453839989472,3.6602936201537872
1963-09-30,1.795054750677072,,0.8900942989599536,0.13382598802915702,0.8325,1.3218627857546794,1.616589004785185
1963-12-31,0.2800454382469342,,0.3271252462312413,0.8049848015045935,0.8625,0.004082132873928224,2.0304598448562694
1964-03-31,1.7060281067286631,-44.645669492148706,-0.4709038994107684,0.31673843751027775,0.865,1.7378129011771826,2.4151408431096533
1964-06-30,0.7065447695554061,-43.360896208536175,0.8796910020934412,0.22972672634651303,0.8725,1.3513444603424407,0.06722472285084491
1964-09-30,1.1723882476718739,-43.8838154340022,0.9052324643288645,0.4007562471320725,0.865,1.383942867937793,0.977644857911053
1964-12-31,-0.06409813505574569,-43.66888785511216,0.27683065033996535,0.45036133470133244,0.895,-0.202862767923917,1.0369950777256443
1965-03-31,2.014341368834671,-43.10091170233727,-0.10322908256880092,0.5049512870952455,0.995,1.6425719200075406,3.5934670869685825
1965-06-30,0.8820699694477518,-42.46931846169739,0.21620036999354664,0.45735660310617376,1.02,0.7621756433330074,2.1554796552734734
1965-09-30,1.8307821800592095,-42.43777415886464,0.6589772311248132,0.3823451382610532,1.02,1.3296810176989915,2.1236026390479834
1965-12-31,1.9013136798242014,-42.17178943501702,0.7763829901816677,0.6879029391814395,1.0425,2.030516068398236,2.3428198080541085
1966-03-31,2.0326963889367056,-41.807461343179185,1.0773049305734195,0.6389088096651729,1.14,1.2015130154154896,2.2301302031762615
1966-06-30,-0.03813199735784867,-41.8617853041241,0.7636624194148456,0.8162860393653215,1.2275,-0.11447054681870128,-0.5380844544798591
1966-09-30,0.4617206873687607,-42.08364061687871,0.455734544258124,0.9621240784230434,1.3525,0.5541883519981194,-1.2230830246068192
1966-12-31,0.4339641558684937,-41.953936801102365,0.5114990088644022,0.8343314191068263,1.39,-0.028879804627823802,-2.7468669288243097
1967-03-31,0.49059843019672034,-43.24638613738491,0.9339984174557614,0.4145697379706714,1.205,0.048137806640635716,-2.3343882716664766
1967-06-30,-0.33779512847718074,-43.58987967567633,1.1057913966517119,0.5091251384365503,0.9975,0.9179244664040187,2.007144037265862
1967-09-30,0.5389715746110468,-43.03567475203695,0.3871509526739758,0.9523121474109608,0.9725,0.08272944305236507,0.46910098742974915
1967-12-31,0.3369589540900053,-42.7789656807439,0.2455736971071265,1.1057982195651572,1.0425,-0.060844037956453434,2.6234869214467715
1968-03-31,1.5955430284008587,-43.61610224376302,1.5450986685258905,1.1040628761717741,1.1975,1.9072921212390126,1.7456157608556677
1968-06-30,1.2300218451847478,-42.926112098647586,0.5654342874469198,1.0458891289514938,1.495,1.0450858067416746,-0.7763239062106964
1968-09-30,0.3276351518698206,-43.169144381439246,0.6437511230171222,0.979249932606896,1.4875,1.46434643181228,0.7241980225301092
1968-12-31,-0.06005117124281423,-43.36538722589741,0.5707775609074761,1.4010913604165065,1.48,-0.31081898698557264,2.6070654087380074
1969-03-31,1.0918086415437234,-42.96044018946796,0.33363112753740376,1.0257010856295157,1.6425,0.5939890046473328,2.405126241343536
1969-06-30,-0.17284242108872583,-42.867416514569975,0.3332588596128838,1.265060803174256,2.0825,0.18413229582656676,-0.136324870187865
1969-09-30,0.1741914306909509,-42.9154578971759,0.37945963511444303,1.3940723644942032,2.245,-0.18927949923939202,0.46054506198964784
1969-12-31,-0.9839378822367628,-42.87330987467187,0.6338185270466812,1.279703054177439,2.235,0.1764825397670755,-2.726378777228111
1970-03-31,-0.6573092594777119,-43.654505054365295,0.4023406813511765,1.3998147799664906,2.14,-0.13402222387570717,-1.6044661545109529
