"date","obs_gdp","obs_hours","obs_wages","obs_gdpdeflator","obs_corepce","obs_nominalrate","obs_consumption","obs_investment","obs_spread","obs_longinflation","obs_longrate","obs_tfp"
"1965-12-31",1.9855587459499224,-42.258148039029031,0.82817617414479017,0.64759502292410787,0.33013544892024349,1.0373106059999999,2.0594882619450638,2.4453932711144599,0.123333333,NaN,NaN,1.6553542178542184
"1966-03-31",2.0954173295159029,-41.893137179199336,1.0980908205790563,0.6118807992296027,0.50854097011114874,1.130664063,1.2541662329408787,2.2103095207958612,0.099166667,NaN,NaN,1.8371723996724001
"1966-06-30",-0.048821312776325954,-41.948148348089731,0.67509336686297772,0.90564681297125027,0.81137382840283934,1.2196538459999999,-0.21243358982718785,-0.59452715820484947,0.17749999999999999,NaN,NaN,-1.397676085176085
"1966-09-30",0.40820991817578367,-42.170455730255085,0.53544938217582327,0.88202294342072385,0.8300482923633723,1.3322727270000001,0.6316555843621563,-1.1863999422326188,0.181666667,NaN,NaN,-0.86935256151674034
"1966-12-31",0.50023894671193947,-41.9543631319927,0.53080861341081587,0.81796890974570324,0.86819605387611354,1.3807692309999999,-0.014146394149383568,-2.6606494200352881,0.28333333300000002,NaN,NaN,-0.074576442113755276
"1967-03-31",0.51088399169891829,-43.158680988648079,0.92123165248536587,0.41924495172023235,0.55310702335842343,1.195192308,0.062507868798999944,-2.3675200659210915,0.32416666700000002,NaN,NaN,-0.26487494957644186
"1967-06-30",-0.39133559709156884,-43.589406810809805,1.0128337386540398,0.59516415476590367,0.6636644635533262,0.99246153800000003,0.8356954015942275,1.9467506362219056,0.28999999999999998,NaN,NaN,0.20154296087131934
"1967-09-30",0.50640551742231477,-43.036100182906445,0.45493465345338713,0.89369709460913604,0.89929105532347009,0.972307692,0.1195225461642524,0.51435624962290483,0.27083333300000001,NaN,NaN,-0.3730839048003225
"1967-12-31",0.394628667481145,-42.778503217907549,0.25932411859783677,1.0898473117669116,0.99789082255581363,1.0398846150000001,-0.04045211826049222,2.603360549040501,0.27000000000000002,NaN,NaN,-0.044725695845098563
"1968-03-31",1.6002742590408126,-43.616527605798439,1.5659987446771328,1.0879347736764799,1.1174376942708175,1.1908076919999999,1.8876102636811831,1.8108622995657297,0.30499999999999999,NaN,NaN,1.9067668414683343
"1968-06-30",1.186564828817227,-42.926093776866026,0.49675379093732097,1.1102801687140396,1.1524485851954314,1.490346154,0.98411968400191618,-0.84923914743997297,0.32000000000000001,NaN,NaN,0.79855788624445379
"1968-09-30",0.29429426597471497,-43.169563446327963,0.66672120077457819,0.95847379129874177,1.1159095951784881,1.4839393940000001,1.4879058548443291,0.71671945066820175,0.35083333300000002,NaN,NaN,0.018432034976152867
"1968-12-31",0.012192123000209776,-43.454494489670381,0.58837098515045483,1.3874492972250962,1.1591499104947722,1.4655681819999999,-0.28151268128528972,2.6524558772823892,0.31416666700000001,NaN,NaN,-0.74627384737678837
"1969-03-31",1.1091418785475149,-42.95998604990281,0.347020093086714,1.0022302961889995,1.1046784526557829,1.622070313,0.62617822991921646,2.3995002808811061,0.29999999999999999,NaN,NaN,-0.57715620031796477
"1969-06-30",-0.19278663404926899,-42.867391928659515,0.29225198792453,1.3131336609317756,1.2012156448003797,2.0393076919999999,0.12790591822369191,-0.18440512254341845,0.30833333299999999,NaN,NaN,-0.76082060321190748
"1969-09-30",0.11573609583679367,-42.915430520423214,0.3605842684993199,1.4151940615712899,1.1511953736641711,2.2149999999999999,-0.19613378051952512,0.45673733155564555,0.26500000000000001,NaN,NaN,-0.46734234234234207
"1969-12-31",-0.89872953420742085,-42.961783800242337,0.67095762975255546,1.2418564310178404,1.1734511039449114,2.2012499999999999,0.21694597355923495,-2.6986109541779268,0.26916666700000003,NaN,NaN,-1.3749517374517373
"1970-03-31",-0.65397341595474501,-43.743454430897621,0.42114919080904478,1.3694231290725778,1.0811866407623771,2.1163281249999999,-0.11144212900706663,-1.5752982022977591,0.34749999999999998,NaN,NaN,-1.1785231660231659
"1970-06-30",-0.3881155185767371,-45.252575097636871,0.14698287483247974,1.4344780442048233,1.1258296305893367,1.9570000000000001,-0.388222188665166,-1.891416109994426,0.31583333299999999,NaN,NaN,0.15145603349828729
"1970-09-30",0.36420438068174299,-45.894151470970179,0.8186144075806645,0.81429396622274552,1.1090209952667074,1.670909091,0.50464376872787486,0.091360066358237013,0.48749999999999999,NaN,NaN,1.2077940616673015
"1970-12-31",-1.5547311625972338,-46.846799220461754,-0.31159539838618855,1.2952595042147852,1.3923899445269505,1.384393939,-0.81652443309703227,-0.71065596529292785,0.60583333299999997,NaN,NaN,-1.8749517374517373
"1971-03-31",2.0960427837338758,-47.384974081628073,0.52572619463098214,1.5163778586205545,1.2609345375398817,0.96917968799999998,0.77976714443483974,1.6788159056263408,0.62833333300000005,NaN,NaN,2.8964768339768345
"1971-06-30",0.001922525097941552,-47.53317183599286,0.12670675464372394,1.330714040057801,1.1341650611149223,1.145307692,0.16824308883012229,3.2365369898366136,0.58999999999999997,NaN,NaN,-0.25357422640031313
"1971-09-30",0.23083225531987939,-47.573188052408533,0.36168064831110236,1.0031092832128774,0.9381277707979141,1.3667803030000001,0.21452544513744787,1.298547378173065,0.55500000000000005,NaN,NaN,0.84425186055620871
"1971-12-31",-0.25617307646377263,-46.777460648277192,-0.13461739475384427,0.82077547244687743,0.57327716923696315,1.1789393939999999,0.88986714634482489,2.1054706825297753,0.630833333,NaN,NaN,-0.49270466118292183
"1972-03-31",1.1372291867755457,-46.024918865491848,1.0254445294575643,1.617571480597535,0.95625009972115649,0.892846154,0.18079264449424315,3.2129193675923817,0.55000000000000004,NaN,NaN,0.8406286721504117
"1972-06-30",1.7414118648497068,-45.861727591560886,0.5720184319701449,0.60040879096181499,0.68032918080898064,1.076192308,1.3150579526144401,1.2446744776909546,0.52000000000000002,NaN,NaN,1.8768605562083827
"1972-09-30",0.41210904089930001,-45.808663821213713,0.44816074031124309,0.87997047972581122,0.75097204026857156,1.183807692,0.97264693062959484,0.68222871124459239,0.46999999999999997,NaN,NaN,0.50729533881707822
"1972-12-31",1.23458399230576,-45.515488516157987,0.73611553207673097,1.1206928500083535,0.62743137388308057,1.287346154,1.4578299333452671,3.9950414971458574,0.40500000000000003,NaN,NaN,1.9638170779475133
"1973-03-31",1.7638237245164445,-45.060432416183183,1.3204186188832345,1.2755973721819025,0.69776841319431071,1.626461538,1.1906102740969704,3.0478340245734534,0.34083333300000002,NaN,NaN,1.7717880924402667
"1973-06-30",0.46224465020713312,-44.47482476554967,-0.24570604419142938,1.627431699394144,1.3579785001351041,1.953538462,-0.30518874005833752,0.33604646138393757,0.32166666700000002,NaN,NaN,-0.61951625538582045
"1973-09-30",-1.051553817891937,-44.482201805344879,-0.13214768324480985,1.853273439093206,1.3207703050504005,2.6430384619999998,-0.22746470297996257,-0.57358904435599878,0.315,NaN,NaN,-2.0506756756756754
"1973-12-31",0.6462738426816883,-44.237056133505703,0.28368938252119058,1.7162530598365144,1.3861047150035333,2.493257576,-0.51568852188168535,-1.7459577966421447,0.42083333299999998,NaN,NaN,-0.26780888030888006
"1974-03-31",-1.5020026558535959,-44.678168056682033,0.23873511462615404,2.0170224876490561,1.6995890615669751,2.3321093749999999,-0.497637178928656,-2.5902605705673154,0.3725,NaN,NaN,-3.16780888030888
"1974-06-30",-0.13169036456179839,-45.428945471988236,0.37072515859488675,2.2109439931406794,2.4550495458631527,2.795576923,0.40253478116241137,-1.1114715686422971,0.38,NaN,NaN,-1.2856660231660231
"1974-09-30",-1.6429818871726898,-45.670736490732011,-0.077235800093511386,3.0044430371909847,2.8238839858983233,3.022613636,-0.45700688993690619,-1.4727191929219674,0.46250000000000002,NaN,NaN,-2.0392374517374514
"1974-12-31",-1.0074261346039837,-47.580550916017472,-0.26793259550106363,2.9901436247121715,2.4156682200703106,2.3271212120000002,-2.4836706964690425,-5.218912723836489,0.72499999999999998,NaN,NaN,-1.2213803088803088
"1975-03-31",-1.717410562208288,-50.266655606307609,0.74957942732369887,2.2342511743427718,1.9443037546036823,1.5646875,-0.054074248084190479,-5.3098958754383858,0.77666666699999998,NaN,NaN,-0.15574813944379134
"1975-06-30",0.28924208773839499,-50.896942479355367,0.66703033450639104,1.4493945090643834,1.5187809595452961,1.3551538460000001,0.91182787227983564,-0.82356247226501589,0.64500000000000002,NaN,NaN,1.5110790937996823
"1975-09-30",1.1400910035463507,-49.998345549998824,-0.016420312202169995,1.7637590705958051,1.4928093370591977,1.5361363640000001,1.0034196327070477,1.3229768564960387,0.57166666700000002,NaN,NaN,1.6691673290938003
"1975-12-31",0.84472418040644204,-49.800087470667975,-0.03180180358079987,1.6525163229537565,1.6148358191750312,1.349734848,0.56928507827038732,1.2788967345560232,0.62916666700000001,NaN,NaN,0.12137321144674112
"1976-03-31",1.7010128038030592,-48.743076045309941,0.81350635259322956,1.0713450932916757,1.5104685218496616,1.2053461539999999,1.5192475393928762,3.3862180546612386,0.62583333299999999,NaN,NaN,1.9375496820349765
"1976-06-30",0.27716501054910747,-48.571820140657707,0.87342502833407387,0.99615808784427884,1.1896702830802131,1.3002307689999999,0.26663400116002656,1.9082247379590522,0.53166666699999998,NaN,NaN,0.24269674085850587
"1976-09-30",0.042657164969561734,-48.502392718911125,0.81138963688274224,1.2689375379725476,1.5502271357312303,1.3216666669999999,0.81353407639723763,0.75196595936316557,0.47249999999999998,NaN,NaN,-0.22789149443561182
"1976-12-31",0.36135108600201526,-48.89381099577399,0.44884073916842127,1.6642985039792446,1.5476843277656194,1.2186742420000001,0.72530574519547031,4.0382809737873506,0.505833333,NaN,NaN,-0.1139209062003177
"1977-03-31",0.69082004326490587,-48.674007061977065,0.2761233436070043,1.5905664926470386,1.6517925451645432,1.169453125,0.86529549488614244,3.4107671259401897,0.43833333299999999,NaN,NaN,0.22393102057281189
"1977-06-30",1.3151892285479527,-47.245500921457406,0.4535037807717579,1.5599410942633618,1.5197771383051339,1.290192308,0.21841224215675137,4.8789715848756128,0.40666666699999998,NaN,NaN,1.014975796692215
"1977-09-30",1.1354371875344271,-47.172220975398282,0.55129983360719947,1.3780780391855707,1.6552781804419325,1.4558712119999999,0.60725237927339304,1.6384483579016174,0.36833333299999999,NaN,NaN,1.4515429608713195
"1977-12-31",0.031799811065957861,-46.305198512781764,0.04803933640742386,1.6706465152517946,1.4584632406213327,1.6294999999999999,0.7901621968643413,1.6874031387575539,0.33666666699999998,NaN,NaN,-1.5820391286809197
"1978-03-31",-0.28206878597877294,-46.717509873658969,1.6621380848949041,1.6595721530999086,1.5770492840782691,1.6941153849999999,0.11706677839948831,0.63971076355308076,0.296666667,NaN,NaN,-1.014874949576442
"1978-06-30",3.2895193905390641,-45.067563080183426,-0.81352005355364021,1.8952916090628324,1.7226788149744099,1.824384615,1.8102747396891106,6.3145407494978043,0.28749999999999998,NaN,NaN,2.4515429608713193
"1978-09-30",0.46950691766501906,-44.921791897715657,-0.22076149763634589,1.7232421116736951,1.7069806439705904,2.0251538459999998,0.00026062921796299321,2.4575702369389827,0.2525,NaN,NaN,-0.55142090620031781
"1978-12-31",0.96915803507245935,-44.598920461555913,0.31076500472653201,2.0118990964270722,1.778988099096912,2.3923076920000002,0.22782319735898948,1.7251142328861324,0.241666667,NaN,NaN,-0.29406796502384713
"1979-03-31",-0.27312750311138112,-44.246588546033117,1.1403501230313307,1.817790277861242,1.3464321006883218,2.5203076919999998,0.1224478403400564,0.72826453124079649,0.26250000000000001,NaN,NaN,-0.69112678855325893
"1979-06-30",-0.26707553735089151,-45.106821594372981,-0.17830194499812713,2.3561135459353899,2.1679035184218431,2.5461923080000002,-0.14303721870667641,-0.82233458415912897,0.32000000000000001,NaN,NaN,-2.0687916177046608
"1979-09-30",0.39900125932144093,-44.559037934956791,0.27694700672333816,2.0185385151208823,1.8211564198826302,2.7284999999999999,0.99601058976661605,1.7024793463365218,0.32250000000000001,NaN,NaN,-0.96734234234234218
"1979-12-31",-0.11437631880046872,-44.456830155671945,0.59574641809101436,1.9429278675789252,2.0569598665333366,3.379621212,0.30894582360496692,-1.2660542739829139,0.34250000000000003,1.6000000000000001,NaN,-0.93835683509596535
"1980-03-31",-0.15910887951400277,-45.19137971858278,0.66830420210530761,2.1436367128911726,2.4051300235787387,3.7446153849999999,0.25660180009328126,-1.5438557896707894,0.37333333299999999,NaN,NaN,-0.52138030888030873
"1980-06-30",-2.4316316502824398,-47.251065596284825,0.37764059611369305,2.1647362288152561,2.20785722652872,3.154576923,-2.412601371928047,-8.8418981027511556,0.71999999999999997,1.8374999999999999,NaN,-3.421380308880309
"1980-09-30",-0.52674573946933645,-47.876221889378456,0.16860191926006962,2.2704189282770404,2.1946238023243581,2.443143939,0.72856371340013215,0.69464140944470176,0.55333333299999998,NaN,NaN,-0.28566602316602291
"1980-12-31",1.418638656868243,-46.979679522597628,-0.020664390722302528,2.7717327563648642,2.4012228746947084,3.9571212120000001,0.61486073212109194,2.6772998317496191,0.56166666700000001,1.9375,NaN,1.811643164904035
"1981-03-31",1.601532282061191,-46.507446991345702,0.033674744710587845,2.5513824729729073,2.1936492284405418,4.137734375,0.057115722797518309,0.59050885802849895,0.57166666700000002,NaN,NaN,1.1287261526232117
"1981-06-30",-0.98443989710347291,-46.398651945903779,-0.031539984902062557,1.7561018501303316,1.8605592235852342,4.4376538459999999,-0.47491053133834615,0.85799432537063125,0.505,1.825,NaN,-1.5845091414944354
"1981-09-30",0.72577069231380964,-47.441800791354716,0.29574569654289284,1.848078663117203,1.8138861024575181,4.4247727269999997,-0.17161250683597196,-0.50478111959640359,0.40749999999999997,NaN,NaN,1.1066673290938001
"1981-12-31",-1.4433802776709137,-48.47135576014967,-0.23949313177755727,1.7845360320010606,1.7504036718112292,3.402537879,-1.3663092522090414,-0.44578261723576262,0.64916666700000003,1.6375,NaN,-3.2683326709062008
"1982-03-31",-1.9647690659886807,-50.12911803787361,1.2091784443393649,1.335579118155561,1.435964430623482,3.5666015629999999,0.24732911387184142,-3.1016978047783916,0.68500000000000005,NaN,NaN,-2.2462738473767887
"1982-06-30",0.18595504827099152,-50.131773616678288,-0.35826741083768709,1.228309370340952,1.3348181747188992,3.6298846149999999,-0.23841834936717543,-3.5426462887331867,0.71250000000000002,1.3,NaN,-0.64333267090620017
"1982-09-30",-0.65211749089759685,-50.750917644255189,0.13966936371616612,1.4001138873978025,1.5841836044684587,2.7535984849999999,0.60978956157771158,-3.5101170136434048,0.78416666700000004,NaN,NaN,-1.2683326709062002
"1982-12-31",-0.19471807238716776,-51.877251570129168,0.32821831343432528,1.08065737465326,1.3928489674890354,2.3224242419999999,1.5142424096391993,-1.0731791682226044,0.93083333300000004,1.2875000000000001,NaN,-0.16171502384737652
"1983-03-31",0.94759327596840581,-52.068313510745767,0.25725451583231695,0.84676435817461204,1.352425321533568,2.1642968749999998,0.66979780871951888,0.77575657081275784,0.8175,1.2,NaN,0.5331379173290941
"1983-06-30",1.9508599999588982,-50.993993180505015,0.32191381122399498,0.67303607945188304,0.77318730457549556,2.2062692309999998,1.8970935144689394,2.4249248901629383,0.676666667,NaN,NaN,1.8545280354981852
"1983-09-30",1.6394890729619305,-49.453138012504283,-0.48974307612792423,1.0400839333509548,1.5116422839974497,2.3654924240000001,1.7044924814570761,4.1516706303562021,0.47499999999999998,NaN,NaN,0.14557281161758803
"1983-12-31",1.7501302355000803,-48.224930155386936,0.35289701142469099,0.72241166283841807,0.79896409481694519,2.3567307689999999,1.2070698833096971,4.619009469620261,0.47999999999999998,1.175,NaN,1.3246772892295284
"1984-03-31",1.6958555433574385,-47.383989829476647,0.21789955699329511,1.0347603888838819,1.0009607560292011,2.4260769230000001,0.58767148490728172,1.9673693132984393,0.45000000000000001,1.2749999999999999,NaN,1.4888563937071402
"1984-06-30",1.4036003179321299,-46.455215534554206,0.088220293191998422,0.87978436955964412,1.1656715373487003,2.6540384619999999,1.208406396035655,3.1461332229284658,0.375,NaN,NaN,0.84474815724815755
"1984-09-30",0.67204947634799117,-46.631589014930874,0.58243656758589779,0.82196924923234604,0.9377725040962126,2.8538461540000002,0.42595322243896838,1.2447520052822902,0.46083333300000001,NaN,NaN,-0.27267608517608494
"1984-12-31",0.55079686113864712,-46.56298296123591,0.15881950892038255,0.61963930726163241,0.7161211564171488,2.3165530300000001,1.0224878619746081,1.1902592737512374,0.46583333300000002,1.175,NaN,-0.5454033579033577
"1985-03-31",0.66523900910945288,-46.603761933581644,0.11755476927777231,1.1768693430126653,1.3742838154306547,2.1177343749999999,1.4091104322840442,-0.22475576406180975,0.45250000000000001,0.96250000000000002,NaN,0.21217239967239995
"1985-06-30",0.67495870058494889,-46.633130879046192,0.37651710586916742,0.56491378302672146,0.9010987607723564,1.987692308,0.91873844807297544,0.62147872579006169,0.551666667,NaN,NaN,-0.75741226300927766
"1985-09-30",1.1938031009870897,-46.839443242067702,0.8425660641849575,0.63999381399835187,1.0364607496250677,1.9832954549999999,1.7668278895970779,-0.86681012487706266,0.53333333299999997,NaN,NaN,1.1530354981847524
"1985-12-31",0.4983924247062399,-46.254165716478468,1.3556464387553202,0.53569234852481884,0.70009516021141138,2.0386742419999999,0.11679503226680321,1.6879207438371706,0.55416666699999995,1.0125,NaN,-0.42532271077047173
"1986-03-31",0.63684897044706812,-45.789914968683298,0.97824903277410336,0.48467172622643773,1.0805317868331166,1.968984375,0.78715866655971745,0.035066392645091704,0.61499999999999999,0.875,NaN,0.58828497615262354
"1986-06-30",0.19962547457641477,-46.027870379082714,0.70813492459462779,0.37096872138215886,0.66049760149997638,1.738846154,0.33420457278032778,0.11917956196845492,0.66749999999999998,NaN,NaN,-0.36024443561208241
"1986-09-30",0.65243413028444053,-45.904966357053745,0.76416037766531275,0.46519666585345121,0.66124653426129498,1.5565530299999999,1.5515661705163719,-0.37102471020212524,0.71833333300000002,NaN,NaN,-0.10864669016842902
"1986-12-31",0.18469897802165791,-45.71674515953692,0.71314114848797239,0.60221674610190234,0.79650769570944746,1.5967424240000001,0.34836918551630625,0.52623658444275467,0.70750000000000002,0.875,NaN,-0.81154524089306679
"1987-03-31",0.5510032998602532,-44.972704498639615,-0.081992346678516626,0.58512334426525925,0.62164558734076891,1.5699609379999999,0.20806416101439851,-2.2357852629520671,0.61666666699999995,0.92500000000000004,NaN,-0.88597972972972949
"1987-06-30",0.84965473592416574,-44.499440234067045,0.066596519876904736,0.65210315115447059,0.94927688894594908,1.6648076919999999,1.3898850451750322,0.81630547717041757,0.50333333300000005,NaN,NaN,1.2941673290938001
"1987-09-30",0.60705074896807432,-44.055770719139886,0.30144500949793596,0.73605219273016331,0.88132422296114399,1.7157575759999999,1.0692973689667262,0.9892859649842296,0.50749999999999995,NaN,NaN,0.15446144674085879
"1987-12-31",1.4034980198928015,-43.849641770495396,0.42296004141415544,0.77853631598951978,1.0263361774345725,1.727689394,0.022808186387113238,-0.16124707283787232,0.56416666699999996,1,NaN,0.13975556438791761
"1988-03-31",0.29032457454777338,-44.01631053511732,0.96633976406992339,0.77252192213297377,0.94517898509485221,1.6677692310000001,1.4837712433308781,-0.12853144865012101,0.58416666699999997,0.94999999999999996,NaN,0.26107909379968236
"1988-06-30",1.007930064352569,-43.832142248498407,0.18175355905807322,0.98733246906101968,1.2051997611370879,1.7921538459999999,0.56354732116938866,1.313387036252414,0.51749999999999996,NaN,NaN,-0.34186208267090601
"1988-09-30",0.26869166227344587,-43.676183367263199,-0.0080300814641276475,1.2005913426182957,1.1453069389138371,1.996590909,0.59492046562439338,-0.51064318786317453,0.49333333299999999,NaN,NaN,-0.040391494435611817
"1988-12-31",0.98283630831222935,-43.238876079858635,-0.12515728125137571,0.85336318227957619,1.0981654182033118,2.1187692309999999,1.0041956374495564,0.98995443145731832,0.38916666700000002,0.96250000000000002,NaN,-0.13230325914149418
"1989-03-31",0.80737673294523082,-42.848944602941152,-0.64006150825344221,1.012942930913141,1.0524216842758172,2.367,0.28769222500177882,0.14142786289958742,0.35833333299999998,0.9375,NaN,-0.7389209062003177
"1989-06-30",0.48852242964810833,-43.098928100158496,-0.67700745800345352,1.0463602228578672,0.8861602102445687,2.4323846150000001,0.46987800798676815,-0.54176276712085691,0.39833333300000001,NaN,NaN,-1.5403914944356121
"1989-09-30",0.45909373588965963,-43.127707896168488,0.14809364202661435,0.73325135722974721,0.71663127050047848,2.2711153849999999,0.54928248784529288,1.2465821703462832,0.44500000000000001,NaN,NaN,-0.41906796502384713
"1989-12-31",-0.033157335370992413,-43.259910639332766,0.72636668909114022,0.66195842019718398,0.9036206063937513,2.1606538460000002,0.28666298482920016,-1.6785860021074517,0.47666666699999999,0.92500000000000004,NaN,-0.86226987857422621
"1990-03-31",0.8044171707742076,-42.401271599183943,0.92538566684670087,1.1092999504785261,1.1196455419171691,2.0639230770000001,0.89070675001776678,0.38902629180811443,0.41833333299999997,0.86250000000000004,NaN,0.67396200548374496
"1990-06-30",0.11824586937754233,-43.062964285834049,1.0334311777732808,1.0250616246720412,1.0999167271359411,2.059307692,-0.086981016294518376,-2.8935688004267739,0.40833333300000002,NaN,NaN,0.40222287504896237
"1990-09-30",-0.25290292666021452,-43.959246307240107,0.50690819251713037,0.89713520372685096,0.98926918609691938,2.0460769230000002,0.48434688760510269,-1.4006292497835053,0.42833333299999998,NaN,NaN,-0.85502350176263198
"1990-12-31",-1.1433945393298672,-44.619371285856602,0.045671075840303388,0.77401373952117325,0.82562046762273411,1.940416667,-0.49756515369736576,-3.0945674574653581,0.55000000000000004,0.91249999999999998,NaN,-1.8695162553858204
"1991-03-31",-0.72711145600929949,-45.666722710052987,-0.2219987404906032,0.98622882779455523,0.84599234147644253,1.6228906249999999,-1.1020234300926024,-3.2304235149609672,0.546666667,0.88749999999999996,NaN,-1.0542988640814726
"1991-06-30",0.52341304404780464,-46.071441968260629,1.1818454467169115,0.66907432280149948,0.75107038700892303,1.4695,0.4341446415764505,-0.45335936720717895,0.44750000000000001,NaN,NaN,0.818889541715629
"1991-09-30",0.23256512933134132,-46.194255262154726,0.4346789268450113,0.71801119122341106,0.89165376303466104,1.419545455,0.18206684071202517,-0.76610390930964001,0.43583333299999999,NaN,NaN,0.032657657657657907
"1991-12-31",0.19052568592400343,-46.338212326461203,0.70100401039048243,0.52653658497785472,0.77372801958697224,1.208560606,-0.099634520407132499,-0.67847576647596664,0.51333333299999995,0.875,NaN,-0.36951625538582034
